"user";"revenue";"units";"ls.date";"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad"
6233;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";81136
711;"NULL";"NULL";"2015-05-26";"133739";0;775;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"41.0";134553
6398;"NULL";"NULL";"2015-05-26";"92533";0;2731;2;"0.222222222222";"0.444444444444";"0.444444444444";"9.0";"ipad";"181.0";94037
7535;"NULL";"NULL";"NULL";"NULL";0;0;2;"0.2";"0.2";"0.75";"4.0";"iphone";"220.0";59322
343;"NULL";"NULL";"2015-05-27";"6647";0;589;2;"0.266666666667";"0.666666666667";"0.625";"8.0";"iphone";"6731.0";7237
6598;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";179598
2212;"NULL";"NULL";"2015-05-27";"84756";0;322;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";85079
7067;"NULL";"NULL";"2015-05-26";"124196";-1;5;2;"0.155555555556";"0.155555555556";"0.333333333333";"3.0";"iphone";"265.0";124202
4759;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.833333333333";"6.0";"iphone";"NULL";253368
8572;"NULL";"NULL";"2015-05-27";"10215";0;1206;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipod";"343.0";11474
574;"NULL";"NULL";"2015-05-27";"24854";0;12399;20;"0.666666666667";"0.666666666667";"0.367088607595";"79.0";"iphone";"10310.5789474";220755
8528;"NULL";"NULL";"2015-05-27";"14873";0;1438;7;"0.222222222222";"0.333333333333";"0.333333333333";"6.0";"ipad";"30359.0";197581
1612;"NULL";"NULL";"2015-05-26";"168673";0;804;3;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"38450.0";245702
8216;"NULL";"NULL";"2015-05-27";"3031";0;3589;12;"0.333333333333";"0.333333333333";"0.444444444444";"27.0";"iphone";"3344.36363636";40025
5340;"NULL";"NULL";"2015-05-27";"25373";0;40;3;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"100.0";25470
1849;"NULL";"NULL";"2015-05-26";"139495";-1;113;1;"0.133333333333";"0.222222222222";"1.0";"1.0";"ipad";"NULL";139609
1533;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipod";"NULL";3596
9719;"NULL";"NULL";"2015-05-27";"52560";0;1996;2;"0.355555555556";"0.377777777778";"0.888888888889";"9.0";"iphone";"2263.0";54941
8652;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";128068
7676;"NULL";"NULL";"2015-05-27";"72271";0;12118;6;"0.555555555556";"0.555555555556";"0.625";"24.0";"ipad";"17179.2";161082
6107;"NULL";"NULL";"2015-05-27";"13736";-1;1267;3;"0.155555555556";"0.155555555556";"0.285714285714";"7.0";"iphone";"13912.5";40550
8846;"NULL";"NULL";"NULL";"NULL";-1;0;2;"NULL";"NULL";"NULL";"NULL";"ipod";"69.0";35067
7553;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";254440
4540;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.311111111111";"0.311111111111";"0.888888888889";"9.0";"ipad";"NULL";77567
6473;"NULL";"NULL";"2015-05-27";"12133";0;2090;4;"0.266666666667";"0.444444444444";"0.714285714286";"7.0";"ipad";"2485.33333333";19622
7104;"NULL";"NULL";"NULL";"NULL";0;0;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"0.0";116402
5950;"NULL";"NULL";"2015-05-27";"16089";0;4395;7;"0.333333333333";"0.333333333333";"0.6875";"16.0";"iphone";"13426.6666667";96917
199;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"NULL";"NULL";"iphone";"NULL";68262
2462;"NULL";"NULL";"2015-05-27";"2607";-1;241;2;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"603.0";2849
9261;"NULL";"NULL";"2015-05-27";"4896";0;9520;15;"0.533333333333";"0.622222222222";"0.355263157895";"76.0";"iphone";"17920.7857143";255890
4524;"NULL";"NULL";"2015-05-27";"41686";-1;202;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";41889
4931;"NULL";"NULL";"2015-05-27";"29675";1;3529;10;"0.333333333333";"0.333333333333";"0.466666666667";"15.0";"ipad";"10868.8888889";117433
8164;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.75";"4.0";"ipad";"NULL";21880
8372;"NULL";"NULL";"2015-05-27";"28264";1;564;3;"0.2";"0.288888888889";"0.571428571429";"7.0";"iphone";"6015.0";40644
7492;"NULL";"NULL";"2015-05-25";"176479";0;3296;6;"0.444444444444";"0.444444444444";"0.545454545455";"22.0";"ipad";"4159.0";197697
894;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.4";"0.4";"0.882352941176";"17.0";"ipod";"NULL";164474
6691;"NULL";"NULL";"2015-05-25";"200076";0;1892;3;"0.311111111111";"0.311111111111";"0.444444444444";"27.0";"ipod";"17602.0";235217
9270;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";188527
5344;"NULL";"NULL";"2015-05-27";"78656";0;1665;4;"0.288888888889";"0.288888888889";"1.0";"8.0";"ipad";"28364.0";163730
2426;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.666666666667";"3.0";"iphone";"NULL";85598
7624;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"1.0";"4.0";"ipad";"NULL";220598
7463;"NULL";"NULL";"2015-05-27";"71739";-1;11;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"1243.0";71751
1352;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";95872
5244;"NULL";"NULL";"2015-05-27";"17840";0;1034;3;"0.288888888889";"0.333333333333";"0.8";"10.0";"ipad";"17074.0";52876
2634;"NULL";"NULL";"2015-05-26";"101545";-1;25;3;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"56.5";101632
1859;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.288888888889";"0.288888888889";"1.0";"7.0";"iphone";"NULL";9145
2676;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"NULL";216954
4057;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipod";"NULL";68067
4884;"NULL";"NULL";"2015-05-27";"49799";-1;311;2;"0.177777777778";"0.177777777778";"0.5";"4.0";"ipod";"43062.0";50111
6874;"NULL";"NULL";"2015-05-27";"11758";1;2709;2;"0.177777777778";"0.177777777778";"0.272727272727";"11.0";"iphone";"5053.0";17242
756;"NULL";"NULL";"2015-05-27";"27257";0;6993;15;"0.555555555556";"0.622222222222";"0.611111111111";"18.0";"iphone";"13187.9285714";212290
7731;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.4";"0.4";"0.785714285714";"14.0";"iphone";"NULL";186945
7462;"NULL";"NULL";"2015-05-27";"76735";0;219;1;"0.155555555556";"0.288888888889";"1.0";"2.0";"iphone";"NULL";76955
5948;"NULL";"NULL";"2015-05-25";"192668";0;459;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"841.0";193128
4032;"NULL";"NULL";"2015-05-27";"3572";0;2574;3;"0.333333333333";"0.333333333333";"0.888888888889";"9.0";"ipad";"84688.0";172992
9134;"NULL";"NULL";"2015-05-25";"218324";-1;0;2;"NULL";"NULL";"NULL";"NULL";"iphone";"42.0";218325
7027;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"1.0";"5.0";"ipad";"NULL";179013
3520;"NULL";"NULL";"2015-05-26";"88140";0;1361;3;"0.222222222222";"0.222222222222";"0.5";"4.0";"ipad";"60413.5";209028
7318;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"2.0";"iphone";"NULL";108654
9063;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";52674
9407;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"ipod";"NULL";41682
105;"NULL";"NULL";"2015-05-25";"211685";-1;34;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"78.0";211720
8259;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.833333333333";"6.0";"iphone";"NULL";206894
1733;"NULL";"NULL";"2015-05-27";"1746";0;4432;9;"0.555555555556";"0.888888888889";"0.727272727273";"22.0";"iphone";"14337.25";115332
4029;"NULL";"NULL";"2015-05-27";"7457";0;3632;2;"0.511111111111";"0.666666666667";"0.722222222222";"18.0";"iphone";"44967.0";53682
5388;"NULL";"NULL";"2015-05-27";"40970";-1;489;2;"0.177777777778";"0.177777777778";"0.166666666667";"6.0";"iphone";"444.0";41482
3221;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";84691
5904;"NULL";"NULL";"2015-05-27";"9583";0;836;4;"0.222222222222";"0.466666666667";"0.75";"4.0";"iphone";"20021.6666667";69655
8973;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.288888888889";"0.288888888889";"0.888888888889";"9.0";"ipad";"NULL";6258
1291;"NULL";"NULL";"2015-05-26";"147561";0;1830;1;"0.4";"0.4";"0.52";"25.0";"iphone";"NULL";149392
9520;"NULL";"NULL";"2015-05-27";"8488";0;1574;4;"0.222222222222";"0.444444444444";"1.0";"3.0";"iphone";"1993.33333333";14577
4601;"NULL";"NULL";"2015-05-27";"24015";-1;735;1;"0.155555555556";"0.155555555556";"NULL";"NULL";"ipad";"NULL";24751
4474;"NULL";"NULL";"2015-05-25";"186756";-1;100;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"114882.0";186857
5181;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";82260
2914;"NULL";"NULL";"2015-05-27";"858";0;2573;3;"0.222222222222";"0.466666666667";"1.0";"5.0";"iphone";"55864.0";113047
520;"NULL";"NULL";"2015-05-25";"190642";0;2391;4;"0.288888888889";"0.288888888889";"0.291666666667";"24.0";"ipad";"34234.3333333";228874
6682;"NULL";"NULL";"2015-05-27";"34232";0;11086;18;"0.555555555556";"0.555555555556";"0.494623655914";"93.0";"iphone";"11781.8823529";214114
6636;"NULL";"NULL";"2015-05-27";"6234";0;1717;1;"0.222222222222";"0.444444444444";"0.6";"5.0";"iphone";"NULL";7952
9247;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.333333333333";"6.0";"iphone";"NULL";146410
8729;"NULL";"NULL";"2015-05-27";"26696";0;3151;4;"0.177777777778";"0.444444444444";"0.117647058824";"17.0";"iphone";"3768.0";96317
2554;"NULL";"NULL";"2015-05-25";"173657";0;2273;4;"0.222222222222";"0.222222222222";"0.5";"4.0";"ipad";"25207.6666667";248849
5769;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";9529
5105;"NULL";"NULL";"2015-05-26";"98403";0;4123;4;"0.555555555556";"0.555555555556";"0.566666666667";"30.0";"iphone";"53038.0";258586
287;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"NULL";176712
6032;"NULL";"NULL";"2015-05-27";"36376";0;3027;1;"0.444444444444";"0.733333333333";"0.5";"26.0";"iphone";"NULL";39404
926;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";81582
6993;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"ipad";"NULL";99535
8299;"NULL";"NULL";"2015-05-27";"74300";0;246;3;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"2640.5";79182
9709;"NULL";"NULL";"2015-05-27";"58593";0;4306;1;"0.333333333333";"0.555555555556";"0.636363636364";"11.0";"iphone";"NULL";62900
6064;"NULL";"NULL";"2015-05-27";"51887";-1;178;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"73480.0";125390
3586;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.4";"5.0";"ipad";"NULL";18203
826;"NULL";"NULL";"2015-05-27";"22526";0;2053;6;"0.4";"0.444444444444";"0.8125";"16.0";"iphone";"3444.4";40018
1421;"NULL";"NULL";"2015-05-26";"109909";-1;396;1;"0.155555555556";"0.155555555556";"0.25";"4.0";"ipad";"NULL";110306
9246;"NULL";"NULL";"2015-05-26";"95676";-1;95;2;"0.155555555556";"0.155555555556";"NULL";"NULL";"iphone";"3963.0";99657
5480;"NULL";"NULL";"2015-05-27";"24885";0;504;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipod";"NULL";25390
3523;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";99618
4715;"NULL";"NULL";"2015-05-27";"28290";0;13279;7;"0.688888888889";"0.888888888889";"0.5";"50.0";"iphone";"14214.5";121708
4432;"NULL";"NULL";"2015-05-27";"31094";-1;250;1;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"NULL";31345
3160;"NULL";"NULL";"2015-05-26";"132410";-1;2190;5;"0.177777777778";"0.177777777778";"0.142857142857";"14.0";"ipad";"27376.5";227130
3422;"NULL";"NULL";"2015-05-25";"191507";0;928;1;"0.288888888889";"0.288888888889";"1.0";"7.0";"iphone";"NULL";192436
3942;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.333333333333";"3.0";"ipad";"NULL";80002
3392;"NULL";"NULL";"2015-05-25";"246005";0;1401;2;"0.333333333333";"0.333333333333";"0.470588235294";"17.0";"ipad";"41667.0";247407
3648;"NULL";"NULL";"2015-05-27";"68750";0;8956;11;"0.666666666667";"0.666666666667";"0.540540540541";"37.0";"iphone";"18056.7";250242
6826;"NULL";"NULL";"2015-05-27";"13953";0;5141;8;"0.444444444444";"0.555555555556";"0.733333333333";"15.0";"iphone";"33484.0";248466
4514;"NULL";"NULL";"2015-05-27";"33977";-1;781;3;"0.155555555556";"0.177777777778";"0.333333333333";"6.0";"ipad";"3396.5";41246
260;"NULL";"NULL";"2015-05-25";"203476";-1;191;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"43377.0";203668
2636;"NULL";"NULL";"2015-05-25";"196198";-1;623;3;"0.333333333333";"0.333333333333";"0.636363636364";"11.0";"iphone";"34705.5";197500
4107;"NULL";"NULL";"2015-05-27";"5433";0;2110;3;"0.4";"0.666666666667";"0.733333333333";"15.0";"ipad";"3501.0";13147
531;"NULL";"NULL";"2015-05-25";"256518";1;473;2;"0.155555555556";"0.155555555556";"0.75";"4.0";"iphone";"39706.0";256992
4465;"NULL";"NULL";"2015-05-27";"27232";0;1814;2;"0.222222222222";"0.222222222222";"0.153846153846";"26.0";"iphone";"2807.0";30761
474;"NULL";"NULL";"2015-05-27";"10038";1;7578;6;"0.555555555556";"0.555555555556";"0.685714285714";"35.0";"iphone";"29241.0";155898
3318;"NULL";"NULL";"2015-05-27";"1340";-1;99;1;"0.133333333333";"0.4";"1.0";"1.0";"ipod";"NULL";1440
9934;"NULL";"NULL";"2015-05-27";"78775";-1;73;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"34967.0";78849
6133;"NULL";"NULL";"2015-05-27";"17300";0;5824;6;"0.444444444444";"0.444444444444";"0.478260869565";"23.0";"ipad";"15790.6";96036
6927;"NULL";"NULL";"2015-05-26";"99429";0;1302;3;"0.444444444444";"0.444444444444";"0.7";"20.0";"iphone";"810.0";100774
9812;"NULL";"NULL";"2015-05-27";"14675";0;1520;1;"0.333333333333";"0.888888888889";"0.8";"10.0";"iphone";"NULL";16196
298;"NULL";"NULL";"2015-05-27";"79603";0;667;3;"0.177777777778";"0.177777777778";"0.666666666667";"6.0";"ipad";"13985.0";104142
9910;"NULL";"NULL";"2015-05-26";"92224";0;5604;7;"0.4";"0.4";"0.38";"50.0";"iphone";"12737.1666667";168785
2134;"NULL";"NULL";"2015-05-25";"251249";0;834;1;"0.288888888889";"0.288888888889";"0.875";"8.0";"iphone";"NULL";252084
8928;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";176182
4645;"NULL";"NULL";"2015-05-25";"219189";-1;387;6;"0.177777777778";"0.177777777778";"0.5";"4.0";"ipod";"4571.0";222310
6986;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";172016
8806;"NULL";"NULL";"2015-05-27";"8581";0;6892;3;"0.555555555556";"0.555555555556";"0.761904761905";"21.0";"ipad";"3876.5";18589
2049;"NULL";"NULL";"2015-05-26";"112158";0;2322;3;"0.444444444444";"0.444444444444";"1.0";"15.0";"iphone";"5076.0";122325
7022;"NULL";"NULL";"2015-05-27";"45937";-1;445;4;"0.177777777778";"0.222222222222";"0.333333333333";"12.0";"ipod";"23589.6666667";90944
7779;"NULL";"NULL";"2015-05-27";"73319";0;5500;12;"0.355555555556";"0.622222222222";"0.678571428571";"56.0";"iphone";"16689.9090909";257624
219;"NULL";"NULL";"2015-05-27";"64553";-1;185;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"45698.0";110286
9846;"NULL";"NULL";"2015-05-27";"7808";0;1581;4;"0.288888888889";"0.444444444444";"0.6";"20.0";"iphone";"1226.33333333";11633
8553;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"0.8";"5.0";"iphone";"NULL";196378
8505;"NULL";"NULL";"2015-05-27";"900";1;6067;3;"0.288888888889";"0.288888888889";"0.466666666667";"15.0";"ipad";"19158.0";41642
9968;"NULL";"NULL";"2015-05-27";"65217";1;484;4;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"iphone";"44335.0";198290
4874;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"NULL";199528
6763;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";25066
8638;"NULL";"NULL";"2015-05-27";"36965";-1;576;3;"0.177777777778";"0.177777777778";"NULL";"NULL";"ipad";"4790.0";46868
560;"NULL";"NULL";"2015-05-25";"194879";-1;481;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";195361
8979;"NULL";"NULL";"2015-05-27";"61666";0;454;1;"0.177777777778";"0.222222222222";"0.5";"4.0";"ipad";"NULL";62121
8219;"NULL";"NULL";"2015-05-25";"188032";0;2704;2;"0.333333333333";"0.444444444444";"0.642857142857";"14.0";"iphone";"8800.0";198152
3971;"NULL";"NULL";"2015-05-26";"104547";0;1897;6;"0.222222222222";"0.288888888889";"0.75";"4.0";"ipad";"17304.0";192101
3468;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";66382
5687;"NULL";"NULL";"2015-05-27";"48698";1;11576;7;"0.333333333333";"0.333333333333";"0.475";"40.0";"ipad";"13652.3333333";131119
7959;"NULL";"NULL";"2015-05-27";"51370";0;2582;6;"0.4";"0.4";"0.6";"25.0";"iphone";"25579.8";180367
5979;"NULL";"NULL";"2015-05-25";"250333";-1;4;2;"NULL";"NULL";"NULL";"NULL";"ipad";"26.0";250338
6022;"NULL";"NULL";"2015-05-27";"63787";0;1696;2;"0.266666666667";"0.288888888889";"0.666666666667";"9.0";"ipad";"88234.0";152617
8047;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"iphone";"NULL";138318
4980;"NULL";"NULL";"2015-05-27";"48544";0;2826;21;"0.444444444444";"0.444444444444";"0.555555555556";"18.0";"iphone";"7601.25";200647
8239;"NULL";"NULL";"2015-05-27";"21345";0;1882;7;"0.444444444444";"0.444444444444";"0.9375";"16.0";"iphone";"14541.3333333";108752
645;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"0.8";"5.0";"ipod";"NULL";184411
1896;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";229332
86;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";189079
3292;"NULL";"NULL";"2015-05-26";"106497";0;2920;5;"0.444444444444";"0.444444444444";"0.583333333333";"24.0";"iphone";"24031.75";203476
4290;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.625";"8.0";"ipad";"NULL";141028
779;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";25047
3765;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"0.8";"5.0";"iphone";"NULL";238613
5433;"NULL";"NULL";"2015-05-26";"170500";-1;563;3;"0.155555555556";"0.155555555556";"0.5";"6.0";"iphone";"1532.5";173830
570;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";9860
4215;"NULL";"NULL";"2015-05-25";"195322";-1;129;2;"0.155555555556";"0.155555555556";"0.333333333333";"3.0";"ipad";"55188.0";195452
145;"NULL";"NULL";"2015-05-27";"57812";0;534;2;"0.222222222222";"0.511111111111";"1.0";"3.0";"iphone";"1022.0";59266
8348;"NULL";"NULL";"2015-05-25";"181548";1;3841;3;"0.222222222222";"0.333333333333";"0.6";"5.0";"ipad";"683.0";185776
7807;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";116248
5763;"NULL";"NULL";"2015-05-27";"17031";-1;44;1;"0.133333333333";"0.222222222222";"NULL";"NULL";"iphone";"NULL";17076
4390;"NULL";"NULL";"2015-05-26";"98781";0;8435;6;"0.711111111111";"0.711111111111";"0.565217391304";"46.0";"iphone";"36004.6";201504
5099;"NULL";"NULL";"2015-05-27";"16237";0;11055;15;"0.666666666667";"1.0";"0.52380952381";"42.0";"iphone";"8875.85714286";141177
2758;"NULL";"NULL";"2015-05-27";"53810";0;255;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"432.0";54066
2138;"NULL";"NULL";"2015-05-27";"38259";0;154;3;"0.333333333333";"0.333333333333";"0.75";"8.0";"iphone";"103.5";38446
9365;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";55904
3575;"NULL";"NULL";"2015-05-26";"160151";0;1885;4;"0.333333333333";"0.333333333333";"0.315789473684";"19.0";"ipad";"25981.3333333";238255
5983;"NULL";"NULL";"2015-05-25";"201653";0;996;5;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"6206.0";219987
1526;"NULL";"NULL";"2015-05-26";"138744";1;306;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"382.0";139051
9188;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"4.0";"iphone";"NULL";233410
165;"NULL";"NULL";"2015-05-26";"121809";1;1662;8;"0.333333333333";"0.333333333333";"0.45";"20.0";"iphone";"4979.28571429";146172
9219;"NULL";"NULL";"NULL";"NULL";1;0;1;"0.266666666667";"0.266666666667";"0.714285714286";"7.0";"iphone";"NULL";174498
519;"NULL";"NULL";"2015-05-27";"75029";0;1076;2;"0.222222222222";"0.444444444444";"0.75";"4.0";"iphone";"1015.0";76230
9518;"NULL";"NULL";"2015-05-27";"41525";-1;0;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"39.0";41526
1548;"NULL";"NULL";"2015-05-27";"37823";0;621;4;"0.177777777778";"0.222222222222";"0.272727272727";"11.0";"ipad";"6727.33333333";58090
5401;"NULL";"NULL";"2015-05-27";"12539";0;1043;2;"0.177777777778";"0.266666666667";"0.375";"8.0";"iphone";"440.0";13614
5699;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.2";"5.0";"iphone";"NULL";206627
4853;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";216803
2794;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.25";"4.0";"ipad";"NULL";57481
3302;"NULL";"NULL";"2015-05-26";"138677";0;543;3;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"305.5";139242
6802;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";233474
743;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"4.0";"iphone";"NULL";112751
5149;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";200274
2206;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.4";"0.4";"0.785714285714";"14.0";"iphone";"NULL";186802
1236;"NULL";"NULL";"2015-05-25";"204599";0;4940;1;"0.222222222222";"0.222222222222";"0.137931034483";"29.0";"ipad";"NULL";209540
1603;"NULL";"NULL";"2015-05-26";"98591";0;658;3;"0.177777777778";"0.177777777778";"0.375";"8.0";"ipod";"28292.0";99267
9872;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";191881
7039;"NULL";"NULL";"2015-05-26";"116089";0;9776;13;"0.444444444444";"0.444444444444";"0.371794871795";"78.0";"ipad";"17593.4166667";248504
4910;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";162233
2452;"NULL";"NULL";"2015-05-26";"105299";0;3705;2;"0.4";"0.4";"0.733333333333";"15.0";"iphone";"23346.0";130633
232;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.833333333333";"6.0";"iphone";"NULL";65119
4572;"NULL";"NULL";"2015-05-27";"5930";0;19874;19;"0.666666666667";"0.888888888889";"0.254901960784";"102.0";"iphone";"13575.7222222";250919
7811;"NULL";"NULL";"2015-05-27";"82555";1;656;2;"0.222222222222";"0.222222222222";"0.8";"5.0";"iphone";"289.0";83265
2111;"NULL";"NULL";"2015-05-27";"14555";0;4918;11;"0.333333333333";"0.333333333333";"0.428571428571";"35.0";"iphone";"10959.7";124477
8377;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";99206
5545;"NULL";"NULL";"2015-05-27";"18310";0;37497;9;"1.11111111111";"1.11111111111";"0.411764705882";"102.0";"ipad";"21319.875";194941
1119;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";27993
